,Commit Message,IsFix
1720,"Make sure the mutex unlocked before calling g_mutex_clear()

Calling g_mutex_clear() on a locked mutex leads to undefined behaviour.

Change-Id: I90c1de3afe0ab9f0119980c1c8f603cffc26963a
Signed-off-by: Sangyoon Jang <jeremy.jang@samsung.com>
",True
1721,"libdlog: inotify read safety

Change-Id: I8b05f2a21a666aa12fa87c151b46d4c39abd898e
Signed-off-by: Michal Bloch <m.bloch@samsung.com>
",True
1722,"Add VCONFKEY_SOUND_MUTE_TYPE_*

Change-Id: I559fbd3914342222bc8c849262caa27f35639e37
Signed-off-by: Sangchul Lee <sc11.lee@samsung.com>
",False
1723,"COMPMID-2007: Compilation failures with ndk16b.

Resolves double brace initialization issues.

Change-Id: Ic9319d4abc1d6428cefabc18be1c176bea7607dc
Signed-off-by: Georgios Pinitas <georgios.pinitas@arm.com>
Reviewed-on: https://review.mlplatform.org/729
Reviewed-by: Michele Di Giorgio <michele.digiorgio@arm.com>
Reviewed-by: Michalis Spyrou <michalis.spyrou@arm.com>
Tested-by: Arm Jenkins <bsgcomp@arm.com>
",True
1724,"IVGCVSW-2685 Serialize / de-serialize the DepthwiseConvolution2d layer

Change-Id: I37e360c824b30cb14cbef86f6ff7636bc9382109
Signed-off-by: Aron Virginas-Tar <Aron.Virginas-Tar@arm.com>
",False
1725,"IVGCVSW-2756 Fix bug in ClSpaceToBatchNdWorkload

*Padding was not in format expected by Cl

Change-Id: Id0de3fd2b306e31d555e2d67bc4406e5302dcd3b
Signed-off-by: Nattapat Chaimanowong <nattapat.chaimanowong@arm.com>
",True
1726,"IVGCVSW-2560 Add support of SSD MobileNet to TensorFlowLiteSupport.md

 * Add support for Custom operator - TFLite_Detection_PostProcess
 * Add Quantized SSD MobileNet to tested networks

Change-Id: Id7e729ed02dbc401638b9832c8b9b5d71a6d31b7
Signed-off-by: Narumol Prangnawarat <narumol.prangnawarat@arm.com>
",False
1727,"refactoring: change string to ref-to-string in own tree

This changes std::string in construction of TreeNode to reference-to-string
to avoid additional copy of the string.

Change-Id: I49ac9d8e83f8691c022c9113d427bc60c7463902
",False
1728,"refactoring: merge NaivePolicyDb to NaivePolicyChecker

NaivePolicyDb's role was recently limited to management of group maps,
and passing requests to a backend.

This removes NaivePolicyDb by moving management of group maps to
NaivePolicyChecker and using the backend directly.

Change-Id: Iabbb790c7e18716bb0b99a178e7a26252dcfc41a
",False
1729,"[Bluetooth][TCSACR-221] Add BluetoothGattClient APIs (#712)

[Bluetooth][TCSACR-221] Add BluetoothGattClient APIs (#712)
",False
1730,"Add app to monitor list if detection is already started

Signed-off-by: Atul Rai <a.rai@samsung.com>
",True
1731,"COMPMID-1964: Implement CLGEMMMatrixMultiplyReshapedOnlyRHS - Not transposed

Change-Id: I6b7f7a406fcb8d64adb221a24d7983e11bcb391e
Signed-off-by: Gian Marco Iodice <gianmarco.iodice@arm.com>
Reviewed-on: https://review.mlplatform.org/c/846
Tested-by: Arm Jenkins <bsgcomp@arm.com>
Reviewed-by: Michele Di Giorgio <michele.digiorgio@arm.com>
",False
1732,"[MediaController] Change InvalidState to UnknownError.

[Verification] Code compiles without error.

Change-Id: Ibda8a419257caf071c7ed8e08e5b496b5c0efe2e
Signed-off-by: Lukasz Bardeli <l.bardeli@samsung.com>
",False
1733,"Change to use mm_image_debug_image when print out each parameters

Change-Id: I6f1b5d2b81bbea18bf98b11d1ea6cbce22394489
",False
1734,"client: fix crash case of fail to get wl_tbm

queue_info_list is referenced in wayland_tbm_client_deinit

Change-Id: Icebed3c3e72586051f8c5c69702352094449610d
",True
1735,"Add db schema to version 30004

Added:
 - package_app_component_info table

Change-Id: I863b8a0ace0ba93969b8475049c4561e1f1c1c2c
Signed-off-by: Hwankyu Jhun <h.jhun@samsung.com>
",False
1736,"Revert ""[messaging] Refactor functions used to get email converations from DB""

This reverts commit 452dfff3c3eecd63e38295ad0455b961d400d1cb.

Reason for revert: <INSERT REASONING HERE>

Change-Id: I2373c1fc684ff879af16e08ba9f92d26c4ca77da
",False
1737,"remove left over sealed on Material Entry Renderer (#5586)

",False
1738,"Package version up to 0.10.4

Change-Id: I169c7fb9c7f445f1f75c84150816c6ec304a4d55
",False
1739,"Package version up to 3.2.0

Change-Id: I4ba97fff20c5cee02b13248fcf5c09a6234c74ee
",False
1740,"Adjust dbus conf file

Adds:
 - send_destination=""org.tizen.application.manager""

Change-Id: I9d612409da9daeb477f1340c97266af44096d3ac
Signed-off-by: Hwankyu Jhun <h.jhun@samsung.com>
",False
1741,"Remove implements of zmq ipc
",False
1742,"Add db related logic

Change-Id: I2c731d3c11fc04e28ef38195654fead4a1d58710
Signed-off-by: jusung son <jusung07.son@samsung.com>
",False
1743,"Rework packaging

Change-Id: I2992ba6a8e928c9763eaeb1c55dd614fb12848d9
Signed-off-by: Paweł Szewczyk <p.szewczyk@samsung.com>
",False
1744,"extract kdbus operations to separate file

Change-Id: Ia33922128de417e5457a0daf5f9757a6f130cfa3
",False
1745,"cpp-ify libdbuspolicy1.c

Change-Id: I6f0ef0cb5bf558500020ee715e301f708fffb04d
",False
1746,"Fix Svace issue : access memory after free

Change-Id: I7cd057b2b6956161a34d2033878c52e05e1267e3
Signed-off-by: Jihoon Jung <jh8801.jung@samsung.com>
",True
1747,"Fix login monitor

To consider delayed booting, amd checks the system state.

Change-Id: I3f739286005e5a9dcce40eb6a35195c00d9d8ae7
Signed-off-by: Hwankyu Jhun <h.jhun@samsung.com>
",True
1748,"dbus: add dbus signal event decision maker

Change-Id: I95c457972bf46ba720d5015647cf868755d164a0
Signed-off-by: Maciej Slodczyk <m.slodczyk2@partner.samsung.com>
",False
1749,"IVGCVSW-2926 Add test for ResNetV2 50 quantized tflite model

Change-Id: I9389cf32d0efb303ea0930ecb4a87af884943b06
Signed-off-by: nikraj01 <nikhil.raj@arm.com>
",False
1750,Update issue templates,False
1751,"Remove /usr/bin/systemd-user-helper on session-utils package

Change-Id: I6355bea5d270dcc8720ebfc6c92eb1badf822649
",False
1752,"[NUI] Fix WatchApplication crash issue (#785)

Window.Instance is null on WatchApplication.

Signed-off-by: huiyu.eun <huiyu.eun@samsung.com>",True
1753,"apply default scoring lib for x86_64

Change-Id: I6a1be8ffe4c7075263e318521374a0c454adfd8a
Signed-off-by: wansuyoo <wansu.yoo@samsung.com>
",False
1754,"vector: + exception handling

prevent a case of dividing by zero.

Change-Id: I6e99d6b97bda1f395042e2704953e65bb14758aa
",True
1755,"mesh: Source files for mesh access layer and utilities

This adds initial implementation of BT Mesh access layer
functionality plus utilities.

Change-Id: Ib83a570b34c334153c0174d2bd1dbf9cebce4cc3
Signed-off-by: Anupam Roy <anupam.r@samsung.com>
",False
1756,"Fix bug when media updating

Fixes the bug where media file of external storage is not updated normally

Change-Id: Ib01b5f40da59882ebfb2f884a8f2fc9cc9fca1b6
Signed-off-by: Minje Ahn <minje.ahn@samsung.com>
",True
1757,"Enhance error handling on RMI

Signed-off-by: Sangwan Kwon <sangwan.kwon@samsung.com>
",False
1758,"[M76] Multimedia Bringup for media element

Below mentioned patch is taken as base and changes are made to align with M79
structure. This patch enables media element playback.

Also, files are relocate to Tizen folders.

Reference:
https://review.tizen.org/gerrit/#/c/platform/framework/web/chromium-efl/+/201365/

Change-Id: I5d7b171a77e8fca6cec65d326705024fcf515ab5
Signed-off-by: Venugopal S M <sm.venugopal@samsung.com>
",False
1759,"AUTHORS: add Mesh maintaining authors

Change-Id: Ifb1b521d786562e1ba64fa1e032007254909c6c6
Signed-off-by: Anupam Roy <anupam.r@samsung.com>
",False
1760,"mesh: Make ""elements"" mandatory in node configuration

This patch modifies the behavior of node configuration parsing:
if ""elements"" property is not present, th configuration file
for this node is regarded as malformed.

Also, clean up style.

Change-Id: I3a869f74cf103f04fdb99f991c0156932372354e
Signed-off-by: Anupam Roy <anupam.r@samsung.com>
",False
1761,"mesh: Fix double free of a pointer in mesh-io-generic

This fixes a crash in bluetooth-meshd due to freeing the same pointer
twice. The fix is to initialize the address of freed TX buffer to NULL.

Change-Id: I73ba5d09493b888f12b11569bdf0d0deebbf9a28
Signed-off-by: Anupam Roy <anupam.r@samsung.com>
",True
1762,"mesh: Handle messages sent to a fixed group address

This handles the case when an inbound message is addressed to
a fixed group, i.e., all-proxies, all-friends, all-relays and
all-nodes. The message is delivered to a primary element only,
and, with the exception of all-nodes case, if the corresponding
feature is enabled on the node.

Change-Id: Ibdc2df9d180b902ce4089d2fd16f2f5d0dfbabb0
Signed-off-by: Anupam Roy <anupam.r@samsung.com>
",False
1763,"mesh: fix (re)transmit count & interval steps

The Foundation Model Layer uses little endian ordering. As a
consequence the (re)transmit count and interval steps in the Config
Relay, Config Model Publication and Config Network Transmit messages
use the lower 3 bits for the (re)transmission count and the higher 5
bits for the interval steps.

The figure 4.5 in section 4.3.2.16 of the Mesh Profile Bluetooth
Specification provides a good clarification.

This patch therefore fixes those messages for both the daemon and
configuration client parts.

Change-Id: I3473d43c2ca9a7de79faa93c6d0c6953377d0f31
Signed-off-by: Anupam Roy <anupam.r@samsung.com>
",True
1764,"tools/mesh-cfgclient: add network transmit get/set commands

Add network-transmit-get and network-transmit-set commands as per
Mesh Profile 4.3.2.69, 4.3.2.70 and 4.3.2.71.

Change-Id: I622480b77bd07d474d4ae8259e0edc1eda552471
Signed-off-by: Anupam Roy <anupam.r@samsung.com>
",False
1765,"Fix the bug for LE scan filtering

Change-Id: Iddbf7b088391884cdeff9493f2811ef22d21bfee
Signed-off-by: DoHyun Pyun <dh79.pyun@samsung.com>
",True
1766,"Update feature element lin fork new site

Change-Id: Iecba1193a55c2c09cb01dd1678b32a157fb2a5fd
Signed-off-by: jinwang.an <jinwang.an@samsung.com>
",False
1767,"[Tizen] Import Extension::Capture to support backward compatibility

This reverts commit d46adf0f76870097c4c6435d14a28dfff7ab16bf.
",False
1768,"package version up to 2.4.1

Change-Id: Ibd54fce339b2e1de3947b474aa8e6a6f813fc6a2
",False
1769,"Update clrmd to version 1.1.61812 (module size and version info fixes) (#715)

",False
1770,"package version up to 2.1.1

Change-Id: I617643e0c38ae09edb8c42139e94d5c292e1feaa
",False
1771,"DALi Version 1.4.51

Change-Id: Ibfcbe2e6e736ac2a7782d0ef0b77caef31328d4a
",False
1772,"[M76 Migration][Rendering] Fix scale factor for wearable

Currently, device scale factor for wearable profile is calculated
similar to that for mobile profile. But in case of wearable profile,
device scale factor should be ""1.0"".

Reference: https://review.tizen.org/gerrit/#/c/200822/

Change-Id: I43dd3a79aaed61834138f0a6f5604c5ccd6961de
Signed-off-by: Chandan Padhi <c.padhi@samsung.com>
",True
1773,"Add coverage exception macros

Change-Id: Idc1fd2c8b4352451b78400b93ee35c1829bcaf23
",False
1774,"Add a dbus policy rule for /csa partition

<check send_destination=""org.tizen.system.deviced"" send_interface=""org.tizen.system.deviced.Csa""
        privilege=""http://tizen.org/privilege/internal/default/platform""/>

Change-Id: I1e31836a350e14e1c5efa100493c5df15c3aa2d4
Signed-off-by: Hyotaek Shim <hyotaek.shim@samsung.com>
",False
1775,"e_mod_rotation_wl: skip rotation for ec ignored or comp_skip

to prepare rotation zone changes, e_client target_list is made.
but the clients ignored or comp_skip don't need to be included in the list.
so skip those clients

Change-Id: I67499cb9cbb6d9cf4824cd1653949b95f1b7c466
",True
1776,"[M76 Migration] Do not work cbhm related functions when the profile is not mobile

cbhm-service is available only on mobile profile include DA product.
So, cbhm related functions should be returned earlier when the profile
is not mobile.

Reference: https://review.tizen.org/gerrit/c/platform/framework/web/chromium-efl/+/208317

Change-Id: I234d3fbcb46bfa769604557b07fb013167a89124
Signed-off-by: suyambu.rm <suyambu.rm@samsung.com>
",True
1777,"[M76 Migration]Sync EWK API headers with m63

this patch synchronizes EWK API headers with m63(Tizen 5.0) branch
in order to support build compatibility. This patch also removes
some BRINGUP flags

we should migrate mockup API implementation.

Ref:
https://review.tizen.org/gerrit/#/c/platform/framework/web/chromium-efl/+/201477/

Change-Id: I83352898e5cd41fc74ada547a1caa974e8b0bec2
Signed-off-by: Suneel Kota <suneel.kota@samsung.com>
",False
1778,"[M76 Migration] Free content_image_elm_host_ and content_image_ properly

Evas object content_image_elm_host_ belongs to a Layout, it will be
deleted when the layout deleted.

Just like List, Box, and other container widgets, any object added to
the Layout will become its child, meaning that it will be deleted if
the Layout is deleted, move if the Layout is moved, and so on.

content_image_ is not an smart object, it should be unsetted from layout
and deleted explicitly.

https://docs.enlightenment.org/elementary/1.15.0/group__Layout.html

Reference: https://review.tizen.org/gerrit/c/201631

Change-Id: I0e803467c7fc7380ed561c77bcef726e69ed47ec
Signed-off-by: Chandan Padhi <c.padhi@samsung.com>
",True
1779,"[M76 Migration] Release unused resources immediately at current frame

It gives 3D memory improvement.

- Call MakeCurrent() to ensure GL operation in ResourceProvider.

- Unbind texture when returning bound texture to GPU Thread.
  The current bound texture information is stored to map in DoBindTexture.
  And then the bound texture will be unbind before removing bound texture
  which is received from GPU Thread.

Reference: https://review.tizen.org/gerrit/#/c/200844/

Change-Id: I17c916749f56490ad0ff4de42b33330d45e82507
Signed-off-by: Chandan Padhi <c.padhi@samsung.com>
",False
1780,"Remove CHECK_FEATURE_SUPPORTED macro temporarily
",False
1781,"[NUI] Enable BackgroundImageBorder in View (#1267)

Signed-off-by: Jiyun Yang <ji.yang@samsung.com>",False
1782,"IVGCVSW-4246 Clean build of profiling with -Wextra Pt2

Change-Id: Iae306546e7c009105712f177943ed76451bbe8e7
Signed-off-by: Derek Lamberti <derek.lamberti@arm.com>
",False
1783,"Fix: Do not use source argument length in strncpy()

This fixes issue found by gcc 9.x, where strncpy's length
argument was based on source argument length.  This commit
fixes possible bufer overflow.

Change-Id: I933e999d4919e1dbce2834138a612c9f97f916a4
",True
1784,"mesh: Inform application about model subscriptions

Change-Id: I1df8fa811482a2aab8f9d2be6c26957e86168711
Signed-off-by: Abhay Agarwal <ay.agarwal@samsung.com>
",False
1785,"Move retry connection logic to a timer function

Change-Id: Ia0c11d65eb3afa7c089e9c5cf3c71f804828d541
",False
1786,"Revert ""Fix crash on disconnection of client application""

This reverts commit 86914360f22cd5b2c9f8ec23158da13eb983c6a7.

Change-Id: I5c325c94dd1fac0989ec5886ece564cbb5f503be
",False
1787,"Update dependencies from https://github.com/dotnet/runtime build 20200108.9 (#735)

- Microsoft.NETCore.App - 5.0.0-alpha.1.20058.9",False
1788,"DALi Version 1.4.53

Change-Id: I44ada87a4f279a8fbfe305a883a89cdf4672fc3a
",False
1789,"DALi Version 1.4.53

Change-Id: I73b852b670b29e41d28160a2143db6c9d606ed41
",False
1790,"[M76] Migration for Video Hole feature

- Added video hole support for media playback.
- Added code for using video hole via ubrowser with ""-o"" option.

Note:
Standard build uses video hole only for fullscreen.

Reference:
https://review.tizen.org/gerrit/#/c/platform/framework/web/chromium-efl/+/202667/
https://review.tizen.org/gerrit/#/c/platform/framework/web/chromium-efl/+/204798/
https://review.tizen.org/gerrit/#/c/platform/framework/web/chromium-efl/+/214601/
https://review.tizen.org/gerrit/#/c/platform/framework/web/chromium-efl/+/214922/

Change-Id: I5bddbad6af30178c3a62970dd4a7c45ce6ddccf1
Signed-off-by: Venugopal S M <sm.venugopal@samsung.com>
",False
1791,"Add the factory for native object (#133)

* Add the factory for native object

* Call the Hide method
",False
1792,"device: Fix loading devices without Service Changed CCC

This patch provides fix for loading devices which were saved before
support for storing Service Changed CCC was added (a0b886e26).

Without this fix, after daemon is upgraded from pre-a0b886e26 to
current version we do not indicate Service Changed to any previously
bonded device since ""loaded"" CCC value is 0. This means that even if
locla GATT database is changed, bonded peer can assume it did not
change and continue to access structure which yields unexpected
results and this is exactly what happens on iOS devices.

With this patch, if ""ServiceChanged"" group (added by mentioned commit)
does not exist in config file of a bonded device, we assume indications
for Service Changed characteristic value were enabled by peer as per
Core 5.0, Vol 3, Part G, 7.1:

  ""This Characteristic Value shall be configured to be indicated,
   using the Client Characteristic Configuration descriptor by a
   client""

Change-Id: I9a06b3787460b4a62e5e948effc97bc4d3b9b5ab
Signed-off-by: himanshu <h.himanshu@samsung.com>
",True
1793,"monitor: Add support for decoding Broadcom Raw RSSI command

Change-Id: Icf75bdfb5d31bb2a9464bf2db261b661e4dc7e86
Signed-off-by: himanshu <h.himanshu@samsung.com>
",False
1794,"shared/tester: Add option to print to monitor

This adds option -m/--monitor that can be used together with
tester_monitor to send protocol data to be decoded by btmon.

In addition to that this also logs the tester output into btmon since
that has support to store its output on file this can be quite
convenient for reporting.

Change-Id: Ie5f3c6fef0f0f590111ddd0bf36485345e2e317f
Signed-off-by: himanshu <h.himanshu@samsung.com>
",False
1795,"Add step for invoking ElmSharp preload method
",False
1796,"Remove WITH_CB alarm when process was killed

Change-Id: Ic3c60f049ab409bcfe4cb7e2454a12f02c55721d
Signed-off-by: Inkyun Kil <inkyun.kil@samsung.com>
",False
1797,"Add api for get the internal media player handle of the video player

Change-Id: Ia98f3249bab202592cdc168384f8a11228388c84
",False
1798,"[NUI] Control handle state `Pressed` (#1313)

Signed-off-by: Jiyun Yang <ji.yang@samsung.com>",False
1799,"Fix coverity issue

  - Use after free (USE_AFTER_FREE)
  Returns after free '_dst'

  - Use macro(g_list_next) and add to check return value in loop

Change-Id: Ie08c5fd02a4ad3c80d7d2c054c2ac34cccb3777a
",True
1800,"Fix issue detected by static analysis tool

Change-Id: Ic109159b91c9b39f8a7093facee91f30e2195bd8
Signed-off-by: Jihoon Kim <jihoon48.kim@samsung.com>
",True
1801,"Fix bt_device_get_connection_state API for LE connection.

Change-Id: I9ca3dd90e6090958a6ccf950d61a972fc1e7eace
Signed-off-by: himanshu <h.himanshu@samsung.com>
",True
1802,"rlottie: Supports the Transform Rotation property.

Use setValue<rlottie::Property::TrRotation> return float type.
The value is degree. [0 ~ 360]

Example) example/demo
",False
1803,"doc/media-api: Add Device property to MediaEndpoint

This adds Device property which indicates which device the endpoint
belongs to.

Change-Id: Ic93c2478aae90e856480cd6dc51df0d4e46706c8
Signed-off-by: himanshu <h.himanshu@samsung.com>
",False
1804,"monitor: Add Bluetooth 5.1 features and version information

Change-Id: I150d8cdf1780f4b06e91f2f567717d15328435a9
Signed-off-by: himanshu <h.himanshu@samsung.com>
",False
1805,"prepare_app: optimize setupSharedRO

Change-Id: Ifb52a67a09122847c2241db3c86bf8c15bc69438
",False
1806,"Fix iOS GM connection issue

- Add new oal function adding connection info
- Modify LE bonding create logic
- Modify GattConnected handling logic

Change-Id: Ie69dd9f36e3e702cdde01df4136cd83a28f5810f
",True
1807,"Use cached audio type value when plugin is not available

Change-Id: Ia50b1700b34fedce11b88c27bc675f70eb294e8e
",True
1808,"IVGCVSW-4313 Add Android case to dynamic reference CMakeLists

Signed-off-by: Narumol Prangnawarat <narumol.prangnawarat@arm.com>
Change-Id: I10724f2874018fb214cd12c3aef45be5347a8306
",False
1809,"Adds testsuite for looback mode

Change-Id: I31b286182467798d286ed3ae813141d3e029e369
Signed-off-by: Hyunsoo Park <hance.park@samsung.com>
",False
1810,"IVGCVSW-4369 Add default offset and scale to IsLayerSupportedTestImpl

*Fix IsLayerSupportedUint8Cl failure due to scale=0

Signed-off-by: Teresa Charlin <teresa.charlinreyes@arm.com>
Change-Id: I6e5125eccdd495a9c98b434837d1e9ab371a4e8e
",True
1811,"Add visibility queuing feature

Visibility can be sent when surface is not ready.
In that case, we should save last state of visivility and
send it after surface ready.

Change-Id: I4eb8d6ba3868e2da9a17665acf7e1708d3581e1a
Signed-off-by: hyunho <hhstark.kang@samsung.com>
",False
1812,"Specify type of pkgmgr-service as ""dbus""

- Service units with this option configured
  implicitly gain dependencies on the dbus.socket unit

Change-Id: I02a38259c10c048ecf1dca7bb3da1fea21adad26
Signed-off-by: Ilho Kim <ilho159.kim@samsung.com>
",False
1813,"Release 0.1.35

* Fix build break with boost 1.71.0

Change-Id: Ib4ea4024a5751d78bed1effd6c52753a333cd985
",False
1814,"Fix SVACE (DEREF_OF_NULL.RET.STAT) issue

Change-Id: I1cfb26c4308b296144624dfa5049a5a2e5522053
",True
1815,"Fix crash when accessing ParentView FrameSinkId.

RWHV returns reference to local scoped object, which causes
crash on TV when FrameSinkId is accessed. This change fixes the
same.

Change-Id: I314c0842c8915fc5e4dd5340853144c2a68ada8e
Signed-off-by: suyambu.rm <suyambu.rm@samsung.com>
",True
1816,"[M76 Migration][PolicyDecision] Bring up policy decision

This patch migrates policy decision related patches from M69.

References:
https://review.tizen.org/gerrit/c/platform/framework/web/chromium-efl/+/203694
https://review.tizen.org/gerrit/c/platform/framework/web/chromium-efl/+/206803
https://review.tizen.org/gerrit/c/platform/framework/web/chromium-efl/+/212363
https://review.tizen.org/gerrit/c/platform/framework/web/chromium-efl/+/212853

Change-Id: I7ff8414c16931e13b8ef178d8a8d27aef6b0d56f
Signed-off-by: yh106.jung <yh106.jung@samsung.com>
",False
1817,"wifi_aware_discovery_result_cb don't deliver match_filter
",True
1818,"Workaround for RPi4 bring-up

Change-Id: Id772a00e3dee566643b2323143d2eb40e59a3488
Signed-off-by: Hyotaek Shim <hyotaek.shim@samsung.com>
",False
1819,"[M76 Migration]Bringup Native DateTime InputPicker

Add the missed implementations for Native Date Time Input Picker.

Add support for datetime input type.
(Datetime input type is deprecated.)

Add changes get/setenv to vconf_get_str/vconf_set_str
for security issue in input picker

Ref:
https://review.tizen.org/gerrit/c/platform/framework/web/chromium-efl/+/207524
https://review.tizen.org/gerrit/c/platform/framework/web/chromium-efl/+/196248
https://review.tizen.org/gerrit/c/platform/framework/web/chromium-efl/+/212915

Change-Id: I57dfe506e338b153e78913cdd546bc8362056af0
Signed-off-by: Insoon Kim <is46.kim@samsung.com>
Signed-off-by: Suneel Kota <suneel.kota@samsung.com>
",False
1820,"Resolve buffer overrun issue when using debug log

Change-Id: I08a903c170a91abf424809431e19a18481e9b16f
Signed-off-by: Lokesh <l.kasana@samsung.com>
",True
1821,"Enable returning TIZEN_ERROR_INVALID_PARAMETERS on invalid params instead of asserting them

Change-Id: I9754699e774b4b3de8a166063bb9b44b52c3bf06
",False
1822,"Update dependencies from https://github.com/dotnet/aspnetcore build 20200205.1 (#802)

- Microsoft.AspNetCore.App.Ref - 5.0.0-preview.1.20105.1",False
1823,"Change the function name from updateAssemblyInfo() to copySmackAndOwnership()
",False
1824,"Remove packaged RW directories before copying unpacked directories

Change-Id: I7afa8a50a72ebbd755518a90bedd8f352dbcd122
Signed-off-by: Sangyoon Jang <jeremy.jang@samsung.com>
",False
1825,"Make nntrainer shared library

Change Directory structure and make nntrainer shared library,
nntrainer.so

**Self evaluation:**
1. Build test:	 [X]Passed [ ]Failed [ ]Skipped
2. Run test:	 [X]Passed [ ]Failed [ ]Skipped

Signed-off-by: jijoong.moon <jijoong.moon@samsung.com>
",False
1826,"Fix coverity issue

 - Resource leak

Change-Id: I3badedd37896e0fb8352be42be9f4b153e74f6b7
",True
1827,"pass: Clean-up minor indentaion to show the scenario name during init step

Clean-up indentaion to show the scenario name during init step
without any behavior changes.

[Before]
I/PASS    ( 1110): pmqos.c: pmqos_init_done(498) > Support 'AppLaunch' scenario
I/PASS    ( 1110): pmqos.c: pmqos_init_done(498) > Support 'UltraPowerSaving' scenario
I/PASS    ( 1110): thermal.c: thermal_init_done(139) > Support 'Release' scenario
I/PASS    ( 1110): thermal.c: thermal_init_done(139) > Support 'Warning' scenario
I/PASS    ( 1110): thermal.c: thermal_init_done(139) > Support 'LimitAction' scenario
I/PASS    ( 1110): thermal.c: thermal_init_done(139) > Support 'Shutdown' scenario

[After]
I/PASS    ( 2109): pmqos.c: pmqos_init_done(498) > Support 'AppLaunch       ' pmqos scenario
I/PASS    ( 2109): pmqos.c: pmqos_init_done(498) > Support 'UltraPowerSaving' pmqos scenario
I/PASS    ( 2109): thermal.c: thermal_init_done(139) > Support 'Release     ' thermal scenario
I/PASS    ( 2109): thermal.c: thermal_init_done(139) > Support 'Warning     ' thermal scenario
I/PASS    ( 2109): thermal.c: thermal_init_done(139) > Support 'LimitAction ' thermal scenario
I/PASS    ( 2109): thermal.c: thermal_init_done(139) > Support 'Shutdown    ' thermal scenario

Change-Id: I08223949a76610352475592f02856f07c3f2c69a
Signed-off-by: Chanwoo Choi <cw00.choi@samsung.com>
",False
1828,"Delete unused error

-  ERROR_INVALID_OPERATION
   ERROR_MAX_EXCEEDED

Change-Id: I27e943797f853bd3cdbc6a4cafea5c0ad2a6389c
Signed-off-by: mk5004.lee <mk5004.lee@samsung.com>
",False
1829,"emulator: Fix condition check in btdev_create()

This fixes a case where logical '||' was used with constant operand
and the condition check always resulted in true.

Was: if (type == BTDEV_TYPE_BREDRLE || type == BTDEV_TYPE_LE
                                        || BTDEV_TYPE_BREDRLE50)
Fixed: if (type == BTDEV_TYPE_BREDRLE || type == BTDEV_TYPE_LE
                                        || type == BTDEV_TYPE_BREDRLE50)

Change-Id: If8730ed0e30a0b9508a7e9591e3f63cc3deecff9
Signed-off-by: himanshu <h.himanshu@samsung.com>
",True
1830,"shared/gatt-server: Add bt_gatt_server_set_authorize

bt_gatt_server_set_authorize can be used to set the callback to
authorize attribute operations which is required in order to send
out of sync error as that has to happen even in case the handle is
not valid.

Change-Id: I884c18492254b8401966a83b448e965b3f244bd6
Signed-off-by: himanshu <h.himanshu@samsung.com>
",False
1831,"Add handling double slash in Android assets path.

Also add extra cleanup code in Android framework.

Change-Id: I022ee6c4aac4b8b027b900c2740570ca6d97367d
",False
1832,"Add SendData(byte[] data) method and deprecated previous method (#1390)

",False
1833,"Handle parameter hidden warning

Change-Id: I8d61ae5dd02b0dbf01c7211172a357270a28d669
Signed-off-by: Yu jiung <jiung.yu@samsung.com>
",False
1834,"Use input tensor buffers coming from upper layer

This patch makes armnn backend to use input tensor buffers
coming from Inference layer for the inference.

As for this, it addes new several callbacks, and drops unnecessary ones.

Change-Id: Id922a1ecef70e36e781c66f363995a261713b6b0
Signed-off-by: Inki Dae <inki.dae@samsung.com>
",False
1835,"[M76 Migration][WRTjs][VD] Skip window reordering while preloading for VSS

In case of preloading or prelaunching, VSS playing will be skipped on
video-splash-screen side. With this, WRT also has to skip window
layering to BG. Otherwise WRT window cannot show up TV screen.

Thus, this patch will call MoveWindowBackground() when if normal launch
with VSS.

Reference: https://review.tizen.org/gerrit/220285/

++ This old migration patch has a build error, by misunderstanding
I merged it
  https://review.tizen.org/gerrit/224071/
This is reverted patch
  https://review.tizen.org/gerrit/224592/

Change-Id: I47c49fa3203ad24f6cd59b7593bb86515f2b2e57
Signed-off-by: DongHyun Song <dh81.song@samsung.com>
",False
1836,"Release version 0.22.0

Changes:
 - Fix resource leak
 - Add new functions for sending resumption requests

Change-Id: Ie2ed34dc2561fc0e346a23790b863c56ba87abe7
Signed-off-by: Hwankyu Jhun <h.jhun@samsung.com>
",False
1837,"Fix the coverity issue (incorrect deallocator used)

Change-Id: I6658cb8d5b1b038318151374776815ed0753ae13
Signed-off-by: DoHyun Pyun <dh79.pyun@samsung.com>
",True
1838,"Add DataBuffer for big data

- Add DataBuffer Class to read/write big data from file
- Multi-Threaded
- Automatic Updated

**Self evaluation:**
1. Build test:	 [X]Passed [ ]Failed [ ]Skipped
2. Run test:	 [X]Passed [ ]Failed [ ]Skipped

Signed-off-by: jijoong.moon <jijoong.moon@samsung.com>
",False
1839,"Add a null checker

Change-Id: If9508e574b0466d0f46217a9a3cc26d552dbde0d
Signed-off-by: sooyeon.kim <sooyeon.kim@samsung.com>
",True
1840,"[Tizen] Restore behavior of Uploaded and LoadingFinished signal

This reverts commit 56b077b44cb5345ba7cdde308e758615d8f86d28.

Change-Id: I0fbd93c1dbb1c382e87d8af2680aff2625a5d06c
",False
